,AAPL,GOOG,NVDA
2024-12-12 17:51:00+00:00,,195.92999267578125,137.89500427246094
2024-12-12 17:52:00+00:00,,195.97000122070312,137.91990661621094
2024-12-12 17:53:00+00:00,,196.07000732421875,137.82000732421875
2024-12-12 17:54:00+00:00,,196.17559814453125,137.893798828125
2024-12-12 17:55:00+00:00,,196.17999267578125,137.88119506835938
2024-12-12 17:56:00+00:00,,196.24000549316406,137.7449951171875
2024-12-12 17:57:00+00:00,,196.19000244140625,137.74009704589844
2024-12-12 17:58:00+00:00,,196.2899932861328,137.86500549316406
2024-12-12 17:59:00+00:00,,196.35000610351562,137.90829467773438
2024-12-12 18:00:00+00:00,,196.36000061035156,137.99000549316406
2024-12-12 18:01:00+00:00,,196.36000061035156,138.06910705566406
2024-12-12 18:02:00+00:00,,196.29989624023438,137.97000122070312
2024-12-12 18:03:00+00:00,,196.1999969482422,137.88499450683594
2024-12-12 18:04:00+00:00,,196.22500610351562,137.78030395507812
2024-12-12 18:05:00+00:00,,196.22999572753906,137.85000610351562
2024-12-12 18:06:00+00:00,,196.25999450683594,138.10009765625
2024-12-12 18:07:00+00:00,,196.25,138.17019653320312
2024-12-12 18:08:00+00:00,,196.22000122070312,138.1208038330078
2024-12-12 18:09:00+00:00,,196.3249969482422,138.1999969482422
2024-12-12 18:10:00+00:00,,196.30999755859375,138.19000244140625
2024-12-12 18:11:00+00:00,,196.16000366210938,138.06500244140625
2024-12-12 18:12:00+00:00,,196.25,138.18600463867188
2024-12-12 18:13:00+00:00,,196.1699981689453,138.33920288085938
2024-12-12 18:14:00+00:00,,196.23500061035156,138.26499938964844
2024-12-12 18:15:00+00:00,,196.1300048828125,138.36990356445312
2024-12-12 18:16:00+00:00,,195.9499969482422,138.30990600585938
2024-12-12 18:17:00+00:00,,196.02999877929688,138.2530059814453
2024-12-12 18:18:00+00:00,,196.00999450683594,138.34109497070312
2024-12-12 18:19:00+00:00,,196.0334930419922,138.36349487304688
2024-12-12 18:20:00+00:00,,196.0,138.25999450683594
2024-12-12 18:21:00+00:00,,195.92999267578125,138.04969787597656
2024-12-12 18:22:00+00:00,,195.9071044921875,137.9207000732422
2024-12-12 18:23:00+00:00,,195.97000122070312,137.99000549316406
2024-12-12 18:24:00+00:00,,195.9499969482422,138.08999633789062
2024-12-12 18:25:00+00:00,,195.99000549316406,138.21380615234375
2024-12-12 18:26:00+00:00,,196.05999755859375,138.16090393066406
2024-12-12 18:27:00+00:00,,196.05999755859375,138.25990295410156
2024-12-12 18:28:00+00:00,,196.02000427246094,138.20599365234375
2024-12-12 18:29:00+00:00,,195.9600067138672,138.2050018310547
2024-12-12 18:30:00+00:00,,195.9499969482422,138.23049926757812
2024-12-12 18:31:00+00:00,,195.85000610351562,138.02999877929688
2024-12-12 18:32:00+00:00,,195.77000427246094,138.01100158691406
2024-12-12 18:33:00+00:00,,195.7899932861328,138.05999755859375
2024-12-12 18:34:00+00:00,,195.6300048828125,138.03610229492188
2024-12-12 18:35:00+00:00,,195.48899841308594,138.064697265625
2024-12-12 18:36:00+00:00,,195.52499389648438,138.10000610351562
2024-12-12 18:37:00+00:00,,195.5,137.98989868164062
2024-12-12 18:38:00+00:00,,195.43499755859375,137.9700927734375
2024-12-12 18:39:00+00:00,,195.5500030517578,138.06500244140625
2024-12-12 18:40:00+00:00,,195.6199951171875,138.04010009765625
2024-12-12 18:41:00+00:00,,195.46499633789062,137.85000610351562
2024-12-12 18:42:00+00:00,,195.5301055908203,137.82989501953125
2024-12-12 18:43:00+00:00,,195.72000122070312,137.78700256347656
2024-12-12 18:44:00+00:00,,195.84500122070312,137.64999389648438
2024-12-12 18:45:00+00:00,,195.9250030517578,137.69000244140625
2024-12-12 18:46:00+00:00,,195.97999572753906,137.77890014648438
2024-12-12 18:47:00+00:00,,196.0800018310547,137.7700958251953
2024-12-12 18:48:00+00:00,,196.0800018310547,137.72999572753906
2024-12-12 18:49:00+00:00,,196.14999389648438,137.74000549316406
2024-12-12 18:50:00+00:00,,196.07000732421875,137.7657012939453
2024-12-12 18:51:00+00:00,,196.0,137.74000549316406
2024-12-12 18:52:00+00:00,,196.1199951171875,137.51629638671875
2024-12-12 18:53:00+00:00,,196.0500030517578,137.43789672851562
2024-12-12 18:54:00+00:00,,196.05999755859375,137.4600067138672
2024-12-12 18:55:00+00:00,,196.02000427246094,137.4429931640625
2024-12-12 18:56:00+00:00,,195.9199981689453,137.4134063720703
2024-12-12 18:57:00+00:00,,196.00999450683594,137.47000122070312
2024-12-12 18:58:00+00:00,,195.97000122070312,137.4199981689453
2024-12-12 18:59:00+00:00,,195.91000366210938,137.49000549316406
2024-12-12 19:00:00+00:00,,195.98500061035156,137.47000122070312
2024-12-12 19:01:00+00:00,,195.77999877929688,137.60499572753906
2024-12-12 19:02:00+00:00,,195.85000610351562,137.7113037109375
2024-12-12 19:03:00+00:00,,195.80999755859375,137.6898956298828
2024-12-12 19:04:00+00:00,,195.90499877929688,137.72999572753906
2024-12-12 19:05:00+00:00,,195.893798828125,137.89999389648438
2024-12-12 19:06:00+00:00,,195.6999969482422,137.8249969482422
2024-12-12 19:07:00+00:00,,195.57000732421875,137.82949829101562
2024-12-12 19:08:00+00:00,,195.5,137.88999938964844
2024-12-12 19:09:00+00:00,,195.5323944091797,137.9197998046875
2024-12-12 19:10:00+00:00,,195.50999450683594,137.97500610351562
2024-12-12 19:11:00+00:00,,195.61000061035156,138.01499938964844
2024-12-12 19:12:00+00:00,,195.61000061035156,138.00180053710938
2024-12-12 19:13:00+00:00,,195.52999877929688,137.98489379882812
2024-12-12 19:14:00+00:00,,195.4499969482422,137.9801025390625
2024-12-12 19:15:00+00:00,,195.4600067138672,138.02000427246094
2024-12-12 19:16:00+00:00,,195.35569763183594,137.77499389648438
2024-12-12 19:17:00+00:00,,195.25,137.8800048828125
2024-12-12 19:18:00+00:00,,195.12620544433594,137.91000366210938
2024-12-12 19:19:00+00:00,,195.17950439453125,137.92999267578125
2024-12-12 19:20:00+00:00,,195.07000732421875,137.8249969482422
2024-12-12 19:21:00+00:00,,194.91000366210938,137.72999572753906
2024-12-12 19:22:00+00:00,,194.88999938964844,137.7100067138672
2024-12-12 19:23:00+00:00,,194.8249969482422,137.6999969482422
2024-12-12 19:24:00+00:00,,194.88999938964844,137.7899932861328
2024-12-12 19:25:00+00:00,,194.8699951171875,137.9199981689453
2024-12-12 19:26:00+00:00,,194.97560119628906,137.94000244140625
2024-12-12 19:27:00+00:00,,194.97999572753906,138.0198974609375
2024-12-12 19:28:00+00:00,,194.9499969482422,137.94500732421875
2024-12-12 19:29:00+00:00,,195.00999450683594,137.96090698242188
2024-12-12 19:30:00+00:00,,194.98309326171875,138.06480407714844
2024-12-12 19:31:00+00:00,,194.99009704589844,137.9694061279297
2024-12-12 19:32:00+00:00,,194.96279907226562,137.8800048828125
2024-12-12 19:33:00+00:00,,195.0500030517578,137.97959899902344
2024-12-12 19:34:00+00:00,,194.86000061035156,138.02499389648438
2024-12-12 19:35:00+00:00,,194.82000732421875,138.0500030517578
2024-12-12 19:36:00+00:00,,194.75999450683594,138.07000732421875
2024-12-12 19:37:00+00:00,,194.6300048828125,138.02000427246094
2024-12-12 19:38:00+00:00,,194.76300048828125,138.02999877929688
2024-12-12 19:39:00+00:00,,194.84500122070312,138.091796875
2024-12-12 19:40:00+00:00,,194.83200073242188,138.02000427246094
2024-12-12 19:41:00+00:00,,194.91000366210938,137.9949951171875
2024-12-12 19:42:00+00:00,,194.9600067138672,138.0050048828125
2024-12-12 19:43:00+00:00,,194.94000244140625,137.83999633789062
2024-12-12 19:44:00+00:00,,194.9499969482422,137.97000122070312
2024-12-12 19:45:00+00:00,,194.9405975341797,138.0399932861328
2024-12-12 19:46:00+00:00,,194.91009521484375,138.06910705566406
2024-12-12 19:47:00+00:00,,194.95860290527344,138.01499938964844
2024-12-12 19:48:00+00:00,,194.9949951171875,138.01229858398438
2024-12-12 19:49:00+00:00,,195.0,138.01499938964844
2024-12-12 19:50:00+00:00,,195.08999633789062,138.03990173339844
2024-12-12 19:51:00+00:00,,194.94000244140625,137.98069763183594
2024-12-12 19:52:00+00:00,,195.0408935546875,137.96029663085938
2024-12-12 19:53:00+00:00,,195.14500427246094,137.83079528808594
2024-12-12 19:54:00+00:00,,195.14999389648438,137.9149932861328
2024-12-12 19:55:00+00:00,,195.1165008544922,138.0500030517578
2024-12-12 19:56:00+00:00,,195.031005859375,138.02000427246094
2024-12-12 19:57:00+00:00,,195.0399932861328,138.02999877929688
2024-12-12 19:58:00+00:00,,195.02000427246094,137.97500610351562
2024-12-12 19:59:00+00:00,,194.97000122070312,138.05979919433594
2024-12-12 20:00:00+00:00,,194.94000244140625,137.9499969482422
2024-12-12 20:01:00+00:00,,195.0699005126953,137.91000366210938
2024-12-12 20:02:00+00:00,,195.1300048828125,137.9499969482422
2024-12-12 20:03:00+00:00,,195.02000427246094,137.98500061035156
2024-12-12 20:04:00+00:00,,195.1699981689453,137.95989990234375
2024-12-12 20:05:00+00:00,,195.27000427246094,137.81919860839844
2024-12-12 20:06:00+00:00,,195.3477020263672,137.8350067138672
2024-12-12 20:07:00+00:00,,195.17880249023438,137.86289978027344
2024-12-12 20:08:00+00:00,,195.16990661621094,137.6284942626953
2024-12-12 20:09:00+00:00,,195.1699981689453,137.66000366210938
2024-12-12 20:10:00+00:00,,195.16639709472656,137.52000427246094
2024-12-12 20:11:00+00:00,,195.19000244140625,137.50900268554688
2024-12-12 20:12:00+00:00,,195.05999755859375,137.50840759277344
2024-12-12 20:13:00+00:00,,194.88999938964844,137.53439331054688
2024-12-12 20:14:00+00:00,,194.76010131835938,137.61000061035156
2024-12-12 20:15:00+00:00,,194.8699951171875,137.70989990234375
2024-12-12 20:16:00+00:00,,194.77000427246094,137.60499572753906
2024-12-12 20:17:00+00:00,,194.61000061035156,137.56910705566406
2024-12-12 20:18:00+00:00,,194.43609619140625,137.58999633789062
2024-12-12 20:19:00+00:00,,194.2899932861328,137.5399932861328
2024-12-12 20:20:00+00:00,,194.2949981689453,137.55999755859375
2024-12-12 20:21:00+00:00,,194.27999877929688,137.43919372558594
2024-12-12 20:22:00+00:00,,194.34500122070312,137.3000030517578
2024-12-12 20:23:00+00:00,,194.31019592285156,137.375
2024-12-12 20:24:00+00:00,,194.36000061035156,137.36500549316406
2024-12-12 20:25:00+00:00,,194.3800048828125,137.42649841308594
2024-12-12 20:26:00+00:00,,194.23500061035156,137.39999389648438
2024-12-12 20:27:00+00:00,,194.0500030517578,137.39999389648438
2024-12-12 20:28:00+00:00,,194.14999389648438,137.30999755859375
2024-12-12 20:29:00+00:00,,194.1103057861328,137.38499450683594
2024-12-12 20:30:00+00:00,,194.2158966064453,137.52000427246094
2024-12-12 20:31:00+00:00,,194.27499389648438,137.57000732421875
2024-12-12 20:32:00+00:00,,194.17999267578125,137.44000244140625
2024-12-12 20:33:00+00:00,,194.14500427246094,137.4600067138672
2024-12-12 20:34:00+00:00,,194.2135009765625,137.47999572753906
2024-12-12 20:35:00+00:00,,194.1699981689453,137.39450073242188
2024-12-12 20:36:00+00:00,,194.1999969482422,137.4998016357422
2024-12-12 20:37:00+00:00,,194.36000061035156,137.39999389648438
2024-12-12 20:38:00+00:00,,194.41749572753906,137.39999389648438
2024-12-12 20:39:00+00:00,,194.44500732421875,137.42999267578125
2024-12-12 20:40:00+00:00,,194.24139404296875,137.36500549316406
2024-12-12 20:41:00+00:00,,194.1649932861328,137.34939575195312
2024-12-12 20:42:00+00:00,,194.11000061035156,137.4199981689453
2024-12-12 20:43:00+00:00,,194.11000061035156,137.4716033935547
2024-12-12 20:44:00+00:00,,194.1699981689453,137.50999450683594
2024-12-12 20:45:00+00:00,,194.3000030517578,137.5749969482422
2024-12-12 20:46:00+00:00,,194.27000427246094,137.57949829101562
2024-12-12 20:47:00+00:00,,194.13999938964844,137.55999755859375
2024-12-12 20:48:00+00:00,,194.13999938964844,137.52999877929688
2024-12-12 20:49:00+00:00,,194.13999938964844,137.4499969482422
2024-12-12 20:50:00+00:00,,194.2100067138672,137.5500030517578
2024-12-12 20:51:00+00:00,,193.85000610351562,137.3699951171875
2024-12-12 20:52:00+00:00,,193.8800048828125,137.279296875
2024-12-12 20:53:00+00:00,,193.8800048828125,137.20010375976562
2024-12-12 20:54:00+00:00,,193.7100067138672,137.1248016357422
2024-12-12 20:55:00+00:00,,193.5,137.2550048828125
2024-12-12 20:56:00+00:00,,193.52000427246094,137.39500427246094
2024-12-12 20:57:00+00:00,,193.6199951171875,137.4250030517578
2024-12-12 20:58:00+00:00,,193.6699981689453,137.52720642089844
2024-12-12 20:59:00+00:00,,193.6300048828125,137.30999755859375
